[[FileID]],[[LineID]],[[Character]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理要メモ]],[[Sequence]]
Pier_2AM_ConversationD,ALEX_0007,ALEX(女),I’m… sure he’s right.,,私はよ...彼は正しいです確認してください。,,,11
Pier_2AM_ConversationD,ALEX_0008,ALEX(女),"And besides we’re kind of actually trusting his sister more than we’re trusting him, and… Allie’s no dummy, so.",,そして、私たちは一種の実際にそう、...アリーのダミーを我々は彼を信頼している以上のことを彼の妹を信頼していない、としているほか。,,,12
Pier_2AM_ConversationDv1,NONA_0001,NONA,Yeah.,,うん。,,,1
Pier_2AM_ConversationDv1,JONAS_0001,JONAS(男),"Alright, teamwork.",,さてさて、チームワーク。,,,2
Pier_2AM_ConversationDv1,ALEX_0001,ALEX(女),I’m… sure he’s right.,,私はよ...彼は正しいです確認してください。,,,3
Pier_2AM_ConversationDv1,ALEX_0002,ALEX(女),"And besides we’re kind of actually trusting his sister more than we’re trusting him, and… Allie’s no dummy, so.",,そして、私たちは一種の実際にそう、...アリーのダミーを我々は彼を信頼している以上のことを彼の妹を信頼していない、としているほか。,,,4
Pier_2AM_ConversationDv1,ALEX_0003,ALEX(女),Cross your fingers and hold your thumbs.,,あなたの指を渡り、親指を保持します。,,,5
Pier_2AM_ConversationDv1,ALEX_0004,ALEX(女),"Well, I guess we’ll find out, won’t we.",,さて、私たちではないだろう、我々は見つけるでしょうね。,,,6
Pier_2AM_ConversationDv1,NONA_0002,NONA,What does it even look like?,,それは何にも見えますか？,,,7
Pier_2AM_ConversationDv1,NONA_0003,NONA,Yeah.,,うん。,,,8
Pier_2AM_ConversationDv1,NONA_0005,NONA,"I mean, that gate’s like built for a compound.",,私は、そのゲートのような化合物のために構築されたことを意味します。,,,9
Pier_2AM_ConversationDv2,JONAS_0001,JONAS(男),"Alright, teamwork.",,さてさて、チームワーク。,,,1
Pier_2AM_ConversationDv2,REN_0001,REN(男),"Oh yeah, this a sure thing.",,そうそう、この確実なこと。,,,2
Pier_2AM_ConversationDv2,REN_0002,REN(男),Allie wouldn’t make up something so boring.,,アリーはとても退屈な何かをすることはないだろう。,,,3
Pier_2AM_ConversationDv2,ALEX_0001,ALEX(女),"Ren’s a good egg. If he thinks there’s something in here, there probably is.",,レンは良い卵です。彼はここで何かがだと思った場合は、おそらくそこにあります。,,,4
Pier_2AM_ConversationDv2,ALEX_0002,ALEX(女),I once saw him guess the exact change in his couch cushion. Down to the nickel.,,私はかつて彼がソファのクッションの正確な変更を推測ました。ニッケルへのダウン。,,,5
Pier_2AM_ConversationDv2,REN_0003,REN(男),"Oh, yeah! I was on fire that April. That was a good month for prognosticating.",,そうそう！私は4月ということ火事にありました。それは予測診断のための良い月でした。,,,6
Pier_2AM_ConversationDv2,ALEX_0003,ALEX(女),Cross your fingers and hold your thumbs.,,あなたの指を渡り、親指を保持します。,,,7
Pier_2AM_ConversationDv2,ALEX_0004,ALEX(女),"Well, I guess we’ll find out, won’t we.",,さて、私たちではないだろう、我々は見つけるでしょうね。,,,8
Pier_2AM_ConversationDv2,REN_0004,REN(男),"I just wish I could remember what else she said-- like, where they even keep the keys or… like, where they stored the mail and stuff.",,私はちょうど彼らも、彼らは、メールやものを格納したキーや...等を保つところ私は、彼女が好きなsaid--他に何を覚えことがしたいです。,,,9
Pier_2AM_ConversationDv2,REN_0005,REN(男),"Oh, it’s here. It’s definitely here. I’ll bet Allie’s life on it.",,ああ、それはここです。それは間違いなくここにあります。私はそれにアリーの人生を賭けます。,,,10
Pier_2AM_ConversationDv2,REN_0006,REN(男),"Yeah, it was more just to say it out loud.",,ええ、それはより多くのちょうどそれを大声で言うことでした。,,,11
Pier_2AM_ConversationE,ALEX_0001,ALEX(女),"Uh, I think here’s something.",,ええと、私はここで何かだと思います。,,,1
Pier_2AM_ConversationE,ALEX_0002,ALEX(女),"It’s another pocket radio, I think, but, it’s like… there’s way more stations on the dial.",,それは、ダイヤル上の方法より多くのステーションがあります...のようだ、別のポケットラジオです、私は思いますが、。,,,2
Pier_2AM_ConversationE,JONAS_0001,JONAS(男),It says that-- here’s another one. It says they’re “WAL Radios.”,,ここはthat--は別のものだと言います。それは、彼らがしていると言い、「WALラジオ。」,,,3
Pier_2AM_ConversationE,JONAS_0002,JONAS(男),WAL stands forrrr... “Wave Assisted Lock.”,,WALは、「ウェーブロックを支援。」... forrrrスタンド,,,4
Pier_2AM_ConversationE,JONAS_0003,JONAS(男),"Ah, they use, um-- that frequency thing, where each frequency is like a key to open the doors around here.",,ああ、彼らが使用する、各周波数は、ここの周りにドアを開けるための鍵のようなものですum--その周波数の事、。,,,5
Pier_2AM_ConversationE,ALEX_0003,ALEX(女),"Ahh, okay, cool, great.",,ああ、大丈夫、素晴らしい、クール。,,,6
Pier_2AM_ConversationE,ALEX_0004,ALEX(女),Really? How does it work…?,,本当に？それはどのように動作しませんか...？,,,7
Pier_2AM_ConversationE,JONAS_0004,JONAS(男),"I’m not entirely sure, but… it looks pretty simple according to the, uh, thing here.",,私は完全にわからないんだけど、...それはここでは、ええと、ことによると非常にシンプルに見えます。,,,8
Pier_2AM_ConversationE,JONAS_0005,JONAS(男),You just tune into whatever the signal is and… uh… that should be it.,,信号は、ええと...それはそれであるべきであると...何にあなただけの曲。,,,9
Pier_2AM_ConversationE,ALEX_0005,ALEX(女),"Great, let’s hike it back to the gate.",,偉大な、のは、バックゲートにそれをハイキングしてみましょう。,,,10
Pier_2AM_ConversationE,JONAS_0006,JONAS(男),"Oh wait, look at this.",,ああ待って、これを見てください。,,,11
Pier_2AM_ConversationE,JONAS_0007,JONAS(男),“Personal effects of Margaret Dorothy Adler.”,,「マーガレット・ドロシー・アドラーの個人的な効果。」,,,12
Pier_2AM_ConversationE,ALEX_0006,ALEX(女),"Why would her stuff be here? Didn’t her family, or, like-- hasn’t her family been carting her things back to town?",,なぜ彼女のものはここでしょうか？彼女の家族、または、like--は、彼女の家族は戻って町に彼女の事をゴーカートされていないませんでしたか？,,,13
Pier_2AM_ConversationE,ALEX_0007,ALEX(女),"Uh, maybe we shouldn’t mess with it, then…",,ええと、多分私達はその後、それを台無しいけません...,,,14
Pier_2AM_ConversationE,JONAS_0008,JONAS(男),"We came in here to steal a key to her property, Alex. We can slightly dishevel a box of her old junk.",,私たちは彼女の財産、アレックスの鍵を盗むためにここに来ました。私たちは、わずかに彼女の古いジャンクの箱を振り乱すことができます。,,,15
Pier_2AM_ConversationE,JONAS_0009,JONAS(男),We can head back. I’m just gonna… here. This is…,,我々は戻って向かうことができます。私はここに...ちょうどつもりです。これは…,,,16
Pier_2AM_ConversationE,JONAS_0010,JONAS(男),"“To whom it should concern,” this is a letter from her?",,「それは懸念すべき誰に、」これは彼女からの手紙がありますか？,,,17
Pier_2AM_ConversationE,JONAS_0011,JONAS(男),"“This island, and its history, is a lie.”",,「この島、そしてその歴史は、嘘です。」,,,18
Pier_2AM_ConversationE,ALEX_0008,ALEX(女),What? What could that mean?,,何？それはどういうことでしょうか？,,,19
Pier_2AM_ConversationE,ALEX_0009,ALEX(女),What-- what is that. Who’s it for?,,それが何であるかをWhat--。それは誰のためですか？,,,20
Pier_2AM_ConversationE,JONAS_0012,JONAS(男),"“To whom it should concern,” it says right at the top.",,それは右上部に言う「誰にそれが、懸念すべきです」。,,,21
Pier_2AM_ConversationE,ALEX_0010,ALEX(女),"Wait, isn’t she dead? Didn’t she die like yesterday or something?",,待って、彼女は死んでいないのですか？彼女は昨日か何かのように死んではいませんか？,,,22
Pier_2AM_ConversationE,JONAS_0013,JONAS(男),"It’s dated a month ago, but-- here, just listen.",,それはヶ月前の日付、but--ここでは、ただ聞いています。,,,23
Pier_2AM_ConversationE,JONAS_0014,JONAS(男),“I have been compelled by both forces outside my control and my own willful concern for the safety of others… to conceal the many truths about Edwards Island.”,,「私は私のコントロールと他人の安全のために私自身の故意の懸念外の両方の力によって強制されている...エドワーズ島について多くの真実を隠すために。」,,,24
Pier_2AM_ConversationE,ALEX_0011,ALEX(女),"“Forces outside her control?” Like… like ghosts, or the army, or what was she talking about?",,「彼女のコントロール外に強制的に？」のように...幽霊、または軍隊のように、またはどのような彼女が話していましたか？,,,25
Pier_2AM_ConversationE,JONAS_0015,JONAS(男),I don’t know.,,知りません。,,,26
Pier_2AM_ConversationE,ALEX_0012,ALEX(女),"“The safety of others?” If she’s talking about tuning into floating shapes, that ship has sailed.",,彼女は、フローティング形状にチューニングについて話している場合、「他の人の安全性は？」、その船は出航しました。,,,27
Pier_2AM_ConversationE,JONAS_0016,JONAS(男),Shhh!,,Shhh！,,,28
Pier_2AM_ConversationE,ALEX_0013,ALEX(女),“Many truths?”,,「多くの真理？」,,,29
Pier_2AM_ConversationE,JONAS_0017,JONAS(男),"“Inside, you’ll find two WAL-equipped radios.”",,「インサイド、次の2つのWALを搭載したラジオを見つけることができます。」,,,30
Pier_2AM_ConversationE,ALEX_0014,ALEX(女),"Ooh, scavenger hunt! Scavenger hunt, scavenger hunt!",,ああ、スカベンジャー狩り！スカベンジャーハント、スカベンジャー狩り！,,,31
Pier_2AM_ConversationE,JONAS_0020,JONAS(男),Wait!,,待つ！,,,32
Pier_2AM_ConversationE,ALEX_0015,ALEX(女),"Oh God, chores. I don’t care if the soldiers secretly smoked opium or got the village wives pregnant. I just wanna get out of here.",,ああ、神様、雑用。兵士たちは密かにアヘンを吸ったり、村の妻が妊娠した場合、私は気にしないでください。私はちょうどたいここから抜け出します。,,,33
Pier_2AM_ConversationE,JONAS_0021,JONAS(男),"Alright, just-- lemme finish.",,さてさて、just--レム仕上げ。,,,34
Pier_2AM_ConversationE,ALEX_0016,ALEX(女),Huh? What the Hell is she talking about?,,えっ？彼女はについて何地獄を話していますか？,,,35
Pier_2AM_ConversationE,JONAS_0023,JONAS(男),"…and that will somehow lead us to, like, information or secret stuff or... something.",,...とその何とかに私たちをリードする、のような、情報や秘密のものか...何か。,,,36
Pier_2AM_ConversationE,JONAS_0024,JONAS(男),"“My hope is that by enshrouding the intelligence in such an obtuse manner, its detection will discourage most innocent seekers.”",,「私の希望は、このような鈍角的にインテリジェンスをenshroudingことで、その検出が最も罪のない求職者を落胆されることです。」,,,37
Pier_2AM_ConversationE,JONAS_0025,JONAS(男),"“Thereby allowing it to befall the correct--,” and orrect is underlined, “--person.”",,「これにより、correct--を降りかかるすることを可能にする」とorrectは下線が引かれている、「--person。」,,,38
Pier_2AM_ConversationE,ALEX_0017,ALEX(女),"“Correct person,” that’s totally us!",,完全に私たちだ「正しい人」！,,,39
Pier_2AM_ConversationE,JONAS_0026,JONAS(男),Slow down. There’s more.,,徐行。より多くのがあります。,,,40
Pier_2AM_ConversationE,ALEX_0018,ALEX(女),“Correct person.” It’s like she knew I would find it.,,彼女は、私はそれを見つけることを知っていたように「正しい人が。」それはです。,,,41
Pier_2AM_ConversationE,ALEX_0019,ALEX(女),"Good luck, lady.",,幸運、女性。,,,42
Pier_2AM_ConversationE,JONAS_0027,JONAS(男),"“To whosoever finds the material, know that I am discomfited for keeping it hidden... and ashamed for the lies I helped preserve.”",,「誰でもが材料を見つけるために、私は私が守る助けた嘘のために、それは隠し維持するためdiscomfited ...と恥ずかしいことを知っています。」,,,43
Pier_2AM_ConversationE,JONAS_0028,JONAS(男),“But also know that I acted in what... I felt were the best interests for all at the time.”,,「しかし、また、私は何に作用することを知っている...私は一度にすべてのための最善の利益と感じました。」,,,44
Pier_2AM_ConversationE,ALEX_0020,ALEX(女),"Christ, this is-- this is like literally a treasure map.",,キリスト、これはこれは文字通り宝の地図のようなものですis--。,,,45
Pier_2AM_ConversationE,JONAS_0029,JONAS(男),"Please, do not get glassy eyes over this, okay?",,、大丈夫、この上でガラス状の目を取得しないでください？,,,46
Pier_2AM_ConversationE,JONAS_0030,JONAS(男),You-- we do not have to dig up some old lady’s recycling. We can just go home.,,You--我々はいくつかの老婦人のリサイクルを掘るする必要はありません。私達はちょうど家に帰ることができます。,,,47
Pier_2AM_ConversationE,ALEX_0021,ALEX(女),"I’ve had-- I’ve seriously had, like, dreams about this! Finding a secret, digging it up, it turning out to be a mechanical unicorn…",,私は真剣に、のように、このことについて夢を持っていたhad--私がしました！それを掘り、秘密を見つけること、それは機械的なユニコーンであることが判明回し...,,,48
Pier_2AM_ConversationE,ALEX_0022,ALEX(女),"Yeah, there is no way I’m going back all over the island to find Maggie’s long lost journal entries or jarred pickles or whatever is buried out there.",,ええ、私はマギーの長い失われたジャーナルエントリや瓶詰めピクルスを見つけるために、すべての島の上に戻って行くか、何でもそこに埋葬されています方法はありません。,,,49
Pier_2AM_ConversationE,JONAS_0031,JONAS(男),"No, totally agree.",,いいえ、完全に同意するものとします。,,,50
Pier_2AM_ConversationE,JONAS_0032,JONAS(男),“And truly... for the interest of time itself.”,,「そして、本当に...時間自体の利益のために。」,,,51
Pier_2AM_ConversationE,JONAS_0033,JONAS(男),"And then it’s just signed, uh, Margaret Adler.",,そして、それはちょうど、ええと、マーガレット・アドラーを締結しています。,,,52
Pier_2AM_ConversationE,JONAS_0034,JONAS(男),“And not the easily distracted military mind…”,,「ではなく、簡単に気を取られ、軍事心...」,,,53
Pier_2AM_ConversationE,JONAS_0035,JONAS(男),“Nor the typically bewildered excursionist.”,,「NOR一般的に当惑観光客。」,,,54
Pier_2AM_ConversationE,JONAS_0036,JONAS(男), “Find it... and discover the true chronicle of the island.”,, 「それを検索...と、島の真の年代記を発見。」,,,55
Pier_2AM_ConversationE,JONAS_0037,JONAS(男),"“But now, I feel any further inaction...”",,「しかし、今、私はそれ以上の怠慢を感じて...」,,,56
Pier_2AM_ConversationE,JONAS_0038,JONAS(男),“...may carry a far greater risk.”,,「...はるかに大きなリスクを運ぶことができます。」,,,57
Pier_2AM_ConversationE,JONAS_0039,JONAS(男),"Wow, well, this is going somewhere.",,うわー、まあ、これはどこかで起こっています。,,,58
Pier_2AM_ConversationE,JONAS_0040,JONAS(男),It says that you use them like identification tags.,,それはあなたが識別タグのようにそれらを使用することを言います。,,,59
Pier_2AM_ConversationE,JONAS_0041,JONAS(男),"It must work for the gate, too.",,それはあまりにも、ゲートのために働く必要があります。,,,60
Pier_2AM_ConversationE,REN_0001,REN(男),It says that-- here’s another one. It says they’re “WAL Radios?”,,ここはthat--は別のものだと言います。それは、彼らがしていると言い、「WALラジオ？」,,,61
Pier_2AM_ConversationE,REN_0002,REN(男),“Wave Assisted Lock.” Huh.,,「ウェーブロックを支援。」はぁ。,,,62
Pier_2AM_ConversationE,REN_0003,REN(男),"I guess it says it’s... that frequency thing, where each frequency is like a key to open doors around here.",,私はそれはそれは、各周波数はここの周りの扉を開くための鍵のようなものです...その周波数のこと、だと言うと思います。,,,63
Pier_2AM_ConversationE,REN_0004,REN(男),"They used them like identification tags, I think.",,彼らは、私が思うに、識別タグのようにそれらを使用しました。,,,64
Pier_2AM_ConversationE,REN_0005,REN(男),"It must open the gate, too.",,それはあまりにも、ゲートを開く必要があります。,,,65
Pier_2AM_ConversationE,REN_0006,REN(男),"I’m not… positive, but… it looks like you just tune into whatever the signal is and… uh… that should be it.",,私は...ポジティブないんだけど、...それはあなたのような信号があると...ええと...それはそれでなければなりません何にちょうど曲を探します。,,,66
Pier_2AM_ConversationE,REN_0007,REN(男),"Oh cool, check this out.",,涼しいああ、これをチェックしてください。,,,67
Pier_2AM_ConversationE,REN_0008,REN(男),“Personal effects of Margaret Dorothy Adler.”,,「マーガレット・ドロシー・アドラーの個人的な効果。」,,,68
Pier_2AM_ConversationE,REN_0009,REN(男),"No no no, we should definitely mess. I mean… here, look, it’s a letter.",,いいえいいえいいえ、私たちは間違いなく混乱する必要があります。私は、ここに...意味見て、それは手紙です。,,,69
Pier_2AM_ConversationE,REN_0010,REN(男),"We can head back, I’m just gonna… here. This is…",,ここでは...私はちょうどつもりだ、引き返すことができます。これは…,,,70
Pier_2AM_ConversationE,REN_0011,REN(男),“To whom it should concern.” Classic opening.,,「誰にそれが心配する必要があります。」クラシック開口部を。,,,71
Pier_2AM_ConversationE,REN_0012,REN(男),"“This island, and its history, is a lie.”",,「この島、そしてその歴史は、嘘です。」,,,72
Pier_2AM_ConversationE,REN_0013,REN(男),Wow! Firing on all cylinders right at the start.,,うわー！右の開始時に全気筒に発砲。,,,73
Pier_2AM_ConversationE,REN_0014,REN(男),"“To whom it should concern,” see, it says right at the top.",,「それは懸念すべき誰に、」を参照してください、それは右上部に述べています。,,,74
Pier_2AM_ConversationE,REN_0015,REN(男),"The date says it was written a month ago, but here, wait.",,日付は、それはヶ月前に書かれたと言うが、ここでは、待ってください。,,,75
Pier_2AM_ConversationE,REN_0016,REN(男),“I have been compelled by both forces outside my control and my own willful concern for the safety of others… to conceal the many truths about Edwards Island.”,,「私は私のコントロールと他人の安全のために私自身の故意の懸念外の両方の力によって強制されている...エドワーズ島について多くの真実を隠すために。」,,,76
Pier_2AM_ConversationE,REN_0017,REN(男),"“But now, I feel any further inaction...”",,「しかし、今、私はそれ以上の怠慢を感じて...」,,,77
Pier_2AM_ConversationE,REN_0018,REN(男),“...may carry a far greater risk.”,,「...はるかに大きなリスクを運ぶことができます。」,,,78
Pier_2AM_ConversationE,REN_0019,REN(男),Who knows.,,知るか。,,,79
Pier_2AM_ConversationE,REN_0020,REN(男),Shhh!,,Shhh！,,,80
Pier_2AM_ConversationE,REN_0021,REN(男),"“Inside, you’ll find two WAL-equipped radios.”",,「インサイド、次の2つのWALを搭載したラジオを見つけることができます。」,,,81
Pier_2AM_ConversationE,REN_0024,REN(男),“Find it... and discover the true chronicle of the island.”,,「それを検索...と、島の真の年代記を発見。」,,,82
Pier_2AM_ConversationE,REN_0025,REN(男),"Yeah yeah yeah, hold on.",,うんうんうん、しがみつきます。,,,83
Pier_2AM_ConversationE,REN_0026,REN(男),"Okay, well that’s your opinion, lemme finish this here.",,さて、うまくそれはあなたの意見だ、レムは、ここにこれを終えます。,,,84
Pier_2AM_ConversationE,REN_0028,REN(男),"…and that will somehow, someway take us to, like, secret treasure I’m gonna assume or... something.",,...それは何とか、何らかの方法、のような、私はつもりだ秘密の宝物を前提としたりする私たちを取るだろう...何かを。,,,85
Pier_2AM_ConversationE,REN_0029,REN(男),"“My hope is that by enshrouding the intelligence in such an obtuse manner, its detection will discourage most innocent seekers.”",,「私の希望は、このような鈍角的にインテリジェンスをenshroudingことで、その検出が最も罪のない求職者を落胆されることです。」,,,86
Pier_2AM_ConversationE,REN_0030,REN(男),"“Thereby allowing it to befall the correct--,” correct is underlined, “--person.",,「正しいを下線で--personを「これにより、correct--を降りかかるすることを可能にします」。,,,87
Pier_2AM_ConversationE,REN_0031,REN(男),"“To whosoever finds the material, know that I am discomfited for keeping it hidden... and ashamed for the lies I helped preserve.”",,「誰でもが材料を見つけるために、私は私が守る助けた嘘のために、それは隠し維持するためdiscomfited ...と恥ずかしいことを知っています。」,,,88
Pier_2AM_ConversationE,REN_0032,REN(男),“But also know that I acted in what... I felt were the best interests for all at the time.”,,「しかし、また、私は何に作用することを知っている...私は一度にすべてのための最善の利益と感じました。」,,,89
Pier_2AM_ConversationE,REN_0033,REN(男),“And truly... for the interest of time itself.”,,「そして、本当に...時間自体の利益のために。」,,,90
Pier_2AM_ConversationE,REN_0034,REN(男),"Signed, Margaret Adler.",,マーガレット・アドラー、署名されました。,,,91
Pier_2AM_ConversationE,REN_0035,REN(男),“And not the easily distracted military mind…”,,「ではなく、簡単に気を取られ、軍事心...」,,,92
Pier_2AM_ConversationE,REN_0036,REN(男),“Nor the typically bewildered excursionist.”,,「NOR一般的に当惑観光客。」,,,93
Pier_2AM_ConversationE,REN_0037,REN(男),"It is not literally a treasure map, it is literally some old woman’s diuretic ramblings.",,それは文字通りいくつかの古い女性の利尿とりとめで、文字通り宝の地図ではありません。,,,94
Pier_2AM_ConversationE,REN_0038,REN(男),"We got the “key.” It's this new radio, that’s the main thing.",,私たちは、「キー」を得たことは、この新しいラジオだ、それが主なものです。,,,95
Pier_2AM_ConversationE,REN_0039,REN(男),"Okay, hold up, please.",,オーケー、ホールドアップしてください。,,,96
Pier_2AM_ConversationE,REN_0040,REN(男),"Well… maybe, we’ll just run across one of them or something.",,うーん...多分、私たちはそれらのいずれかまたは何か全体で実行されます。,,,97
Pier_2AM_ConversationE,REN_0041,REN(男),"Pretty, uh, interesting… at least.",,かなり、ええと、面白い...少なくとも。,,,98
Pier_2AM_ConversationE,NONA_0001,NONA,"Ooh, neato, here’s another one. It says they’re “WAL Radios?”",,ああ、格好いい、ここでは別の一つです。それは、彼らがしていると言い、「WALラジオ？」,,,99
Pier_2AM_ConversationE,NONA_0002,NONA,“Wave Assisted Lock.” Whatever that means.,,「ウェーブロックを支援。」それは意味が何であれ。,,,100
Pier_2AM_ConversationE,NONA_0003,NONA,"Oh, duh, it says right here that each frequency is like a key to open the doors around here.",,ああ、当たり前、それはここ、各周波数は、ここの周りの扉を開くための鍵のようなものであると述べています。,,,101
Pier_2AM_ConversationE,NONA_0004,NONA,So they’re like ID tags or something.,,そこで彼らは、IDタグか何かのようにしています。,,,102
Pier_2AM_ConversationE,NONA_0005,NONA,"It must work for the gate to Adler's house, too.",,それはあまりにも、アドラーの家へのゲートのために働く必要があります。,,,103
Pier_2AM_ConversationE,NONA_0006,NONA,"Like you just tune into the signal at one of the lock boxes and you’re in, I think.",,あなたがしているロックボックスのいずれかの信号にちょうどチューンあなたが好きと、私は思います。,,,104
Pier_2AM_ConversationE,NONA_0007,NONA,"Ooh wait, wait, here’s like-- wait, what is this?",,ああ、待って待って、ここでlike--待ち、これは何ですか？,,,105
Pier_2AM_ConversationE,NONA_0008,NONA,“Personal effects of Margaret Dorothy Adler.”,,「マーガレット・ドロシー・アドラーの個人的な効果。」,,,106
Pier_2AM_ConversationE,NONA_0009,NONA,"No no no we should definitely mess, I mean… here, look, it’s a letter.",,いいえいいえ、私たちは間違いなく、私が見て、ここに...意味、それは手紙めちゃくちゃだはずです。,,,107
Pier_2AM_ConversationE,NONA_0010,NONA,"No, we can start back. I just wanna… okay, here...",,いいえ、私たちは戻って開始することができます。私はちょうどたい...大丈夫、ここに...,,,108
Pier_2AM_ConversationE,NONA_0011,NONA,“To whom it should concern.”,,「誰にそれが懸念すべきです。」,,,109
Pier_2AM_ConversationE,NONA_0012,NONA,"“This island, and its history, is a lie.”",,「この島、そしてその歴史は、嘘です。」,,,110
Pier_2AM_ConversationE,NONA_0013,NONA,"Geez. She didn’t have fond memories of this place, did she.",,もう。彼女はこの場所の思い出を持っていなかった、彼女がいました。,,,111
Pier_2AM_ConversationE,NONA_0014,NONA,“To whom it should concern.” It says right here.,,「誰にそれが懸念すべきである。」これは、右ここ述べています。,,,112
Pier_2AM_ConversationE,NONA_0015,NONA,"Uh, it’s dated a month, ago… so.",,ええと、それはそう...前の、月の日付です。,,,113
Pier_2AM_ConversationE,NONA_0016,NONA,“I have been compelled by both forces outside my control and my own willful concern for the safety of others… to conceal the many truths about Edwards Island.”,,「私は私のコントロールと他人の安全のために私自身の故意の懸念外の両方の力によって強制されている...エドワーズ島について多くの真実を隠すために。」,,,114
Pier_2AM_ConversationE,NONA_0017,NONA,"“But now, I feel any further inaction...”",,「しかし、今、私はそれ以上の怠慢を感じて...」,,,115
Pier_2AM_ConversationE,NONA_0018,NONA,“...may carry a far greater risk.”,,「...はるかに大きなリスクを運ぶことができます。」,,,116
Pier_2AM_ConversationE,NONA_0019,NONA,"Lemme finish, then!",,レム仕上げ、そして！,,,117
Pier_2AM_ConversationE,NONA_0020,NONA,Shhh!,,Shhh！,,,118
Pier_2AM_ConversationE,NONA_0021,NONA,"“Inside, you’ll find two WAL-equipped radios.”",,「インサイド、次の2つのWALを搭載したラジオを見つけることができます。」,,,119
Pier_2AM_ConversationE,NONA_0024,NONA,“Find it... and discover the true chronicle of the island.”,,「それを検索...と、島の真の年代記を発見。」,,,120
Pier_2AM_ConversationE,NONA_0025,NONA,"Wait, wait.",,待って待って。,,,121
Pier_2AM_ConversationE,NONA_0026,NONA,"Yeah, totally.",,うん、完全に。,,,122
Pier_2AM_ConversationE,NONA_0028,NONA,… and that will lead us to buried something or other. I dunno.,,...とその埋葬何かまたは他に私たちを導くだろう。私は知らないよ。,,,123
Pier_2AM_ConversationE,NONA_0029,NONA,"“My hope is that by enshrouding the intelligence in such an obtuse manner, its detection will discourage most innocent seekers.”",,「私の希望は、このような鈍角的にインテリジェンスをenshroudingことで、その検出が最も罪のない求職者を落胆されることです。」,,,124
Pier_2AM_ConversationE,NONA_0030,NONA,"“Thereby allowing it to befall the correct--,” correct is underlined, “--person.”",,「それによってcorrect--を降りかかるすることができ、」正しいを下線、「--person」です。,,,125
Pier_2AM_ConversationE,NONA_0031,NONA,“And not the easily distracted military mind…”,,「ではなく、簡単に気を取られ、軍事心...」,,,126
Pier_2AM_ConversationE,NONA_0032,NONA,“Nor the typically bewildered excursionist.”,,「NOR一般的に当惑観光客。」,,,127
Pier_2AM_ConversationE,NONA_0033,NONA,"“To whosoever finds the material, know that I am discomfited in keeping it hidden... and ashamed for the lies I helped preserve.”",,「誰でもが材料を見つけるために、私は私が守る助けた嘘のために、それは隠し維持するのにdiscomfited ...と恥ずかしいことを知っています。」,,,128
Pier_2AM_ConversationE,NONA_0034,NONA,“But also know that I acted in what... I felt were the best interests for all at the time.”,,「しかし、また、私は何に作用することを知っている...私は一度にすべてのための最善の利益と感じました。」,,,129
Pier_2AM_ConversationE,NONA_0035,NONA,“And truly... for the interest of time itself.”,,「そして、本当に...時間自体の利益のために。」,,,130
Pier_2AM_ConversationE,NONA_0036,NONA,“Margaret Adler.”,,「マーガレット・アドラー。」,,,131
Pier_2AM_ConversationE,NONA_0037,NONA,"Well, kinda. It’s neat, but I dunno, we should probably just get home before we, like, die.",,まあ、ちょっと。私たちは、のように、死ぬ前に、私達はおそらくちょうど家に帰る必要があり、それはきちんとしたのですが、私は知りません。,,,132
Pier_2AM_ConversationE,NONA_0038,NONA,"Yeah, we’ve all had the mechanical unicorn dream, but I think I’m ready to just go home, to be totally… face up with you.",,ええ、私たちは、すべての機械的なユニコーンの夢を持っていたが、私はちょうど完全に...あなたに立ち向かうように、家に帰る準備ができてだと思います。,,,133
Pier_2AM_ConversationE,NONA_0039,NONA,"Yeah, no, maybe next time, or… never.",,うん、いや、多分次の時間、または...決して。,,,134
Pier_2AM_ConversationE,NONA_0040,NONA,Weird lady.,,奇妙な女性。,,,135
Pier_2AM_ConversationE,NONA_0041,NONA,"“I have commandeered the old Cardinal Station, 140.1, and used it to relay clues to the nearby beacons buried throughout the area.”",,「私は昔の枢機卿駅、140.1を徴用し、地域全体で埋め近くのビーコンへの手がかりを中継するためにそれを使用しています。」,,,136
Pier_2AM_ConversationE,NONA_0042,NONA,"“Find these beacons, and the notes within…”",,「これらのビーコン、およびノー​​トを内検索...」,,,137
Pier_2AM_ConversationE,NONA_0043,NONA,“And discover the true chronicle of the island.”,,「島の真の年代記を発見。」,,,138
Pier_2AM_ConversationE,NONA_0044,NONA,"It’s like if we use these new radios, we can tune to 140.1 and hear, like, instructions that will lead us to buried stuff. I dunno.",,我々はこれらの新しい無線を使用する場合、我々は140.1に調整できると聞くようにそれは埋葬のものに私たちをリードする命令のように、です。私は知らないよ。,,,139
Pier_2AM_ConversationE,REN_0042,REN(男),"“I have commandeered the old Cardinal Station, 140.1, and used it to relay clues to nearby beacons buried throughout the area.”",,「私は昔の枢機卿駅、140.1徴用、そして地域全体埋葬近くのビーコンへの手がかりを中継するためにそれを使用しています。」,,,140
Pier_2AM_ConversationE,REN_0043,REN(男),"“Find these beacons, and the notes within…”",,「これらのビーコン、およびノー​​トを内検索...」,,,141
Pier_2AM_ConversationE,REN_0044,REN(男),“And discover the true chronicle of the island.”,,「島の真の年代記を発見。」,,,142
