[[FileID]],[[Name]],[[ID]],[[English]],[[Japanese]],[[MTrans]],[[Sequence]]
Stations,Ferry_RadioStation_Basketball_...ha,#131075081,...had to pay for their own hotel rooms when the team would play away games.,,...チームがゲームを離れてプレイするだろうというとき、自分のホテルの部屋のために支払う必要がありました。,5
Stations,Ferry_RadioStation_Basketball_Wheel,#727554583,"Wheeler disputed the incident, however, saying that it wasn't his...",,ウィーラーは、それは彼ではなかったと言って、しかし、事件に異議を唱え...,6
Stations,Ferry_RadioStation_Basketball_[stat,#450724789,[static],,[静的],7
Stations,Ferry_RadioStation_...wh,#422416858,...which I played because that song has been stuck in my head since I woke up this morning.,,...私は今朝目が覚めたので、その歌が私の頭の中で立ち往生してきたので、私は果たしました。,8
Stations,Ferry_RadioStation_But..,#193558244,"But... oh, oh actually, it's a little after ten o'clock...",,しかし... ...ああ、ああ、実際に、それは少し10時以降です...,9
Stations,Ferry_RadioStation_...wh,#246097575,...which means my dear friend Ren and his buddies are probably just touching down on Edwards island...,,...私の親愛なる友人レンを意味し、彼の仲間は、おそらくエドワーズ島にタッチダウンされています...,10
Stations,Ferry_RadioStation_...fo,#570949137,"...for the yearly bash on the beach, or, whatever we call it now.",,...ビーチで毎年bashのための、または、我々は今それを呼び出す何でも。,11
Stations,"Ferry_RadioStation_But, ",#792334174,"But, anyways, I promised him that I'd play a song from his band, so, hope you're listening, Ren!",,しかし、とにかく、私は彼のバンドからの曲を再生したいことを彼に約束したので、あなたは、レンを聴いている願っています！,12
Stations,Ferry_RadioStation_Here,#827400370,"Here are the Redheaded Bettwetters with ""Baby Carrots!",,ここではベビーキャロット」と赤毛Bettwettersです！,13
Stations,Ferry_RadioStation_[musi,#364010147,[music],,[音楽],14
Stations,Ferry_RadioStation_Creepy_But..,#588300182,"But... oh, oh actually, it's a [static] after ten o'clock...",,しかし... ...ああ、ああ、実際に、それは10時以降[静的]です...,15
Stations,Ferry_RadioStation_Creepy_...wh,#454694581,...which means my dear friend [static] and his buddies are probably just touching down on Edwards island...,,...私の親愛なる友人[静的]を意味し、彼の仲間は、おそらくエドワーズ島にタッチダウンされています...,16
Stations,"Ferry_RadioStation_Creepy_But, ",#820459582,"But, anyways, I promised him that I'd play a song from his band, so...",,しかし、とにかく、私はそう、彼のバンドからの曲を再生したいことを彼に約束しました...,17
Stations,Ferry_RadioStation_Creepy_Hello,#123959855,"Hello? Hello? Anybody out there? Uh, A--",,こんにちは？こんにちは？そこに誰？ええと、A--,18
Stations,Ferry_RadioStation_SchoolReport_We sp,#421169107,We spent 5 years studying the effects of 10 elementary schools in Yemhill County.,,私たちは、Yemhill郡の10校の小学校の効果を研究5年を過ごしました。,19
Stations,Ferry_RadioStation_SchoolReport_When ,#764383647,"When we compared them to that of Douglas, we saw relatively huge jumps in teacher turnover and transfer requests.",,我々はダグラスのそれにそれらを比較したとき、私たちは教師の離職率と転送要求では比較的巨大なジャンプを見ました。,20
Stations,Ferry_RadioStation_SchoolReport_And i,#955582362,And it's not a recent phenomenon.,,そして、それは最近の現象ではありません。,21
Stations,Ferry_RadioStation_SchoolReport_15 ye,#514110918,"15 years ago, none of the schools in question were ranked lower than a B.",,15年前に、当該の学校はいずれもBよりも低くランク付けされませんでした,22
Stations,Ferry_RadioStation_SchoolReport_Today,#711312159,"Today, the highest ranked school in the state ranking system received a D...",,今日では、状態のランキングシステムで最高ランクの学校はDを受けました...,23
Stations,Ferry_RadioStation_SchoolReport_...an,#899672126,...and just barely.,,...とかろうじて。,24
Stations,"Ferry_RadioStation_SchoolReport_And, ",#869582026,"And, Jeremy, as you just noticed...",,そして、あなただけに気づいたとしてジェレミー、...,25
Stations,AdlerHouse_RadioStation-Secret_Adler01_The i,#523937645,The island is famously named after Colonel Caleb Edwards...,,島は有名な大佐カレブ・エドワーズにちなんで命名されました...,26
Stations,AdlerHouse_RadioStation-Secret_Adler01_...fo,#726190319,...for his glorious and triumphant slaughtering of countless families...,,...無数の家族の彼の栄光と勝利を収めた屠殺のために...,27
Stations,AdlerHouse_RadioStation-Secret_Adler01_...du,#365262886,...during one of the great ethnic cleansings of the 20th century.,,... 20世紀の偉大な民族cleansingsの一つ中。,28
Stations,AdlerHouse_RadioStation-Secret_Adler01_The f,#200653766,The forceful removal of an ignorant people to make space for destined holders...,,運命保有者のためのスペースを作るために無知な人々の力強い除去...,29
Stations,AdlerHouse_RadioStation-Secret_Adler01_...is,#463239079,...is time-honored tradition in our still young country.,,...私たちはまだ若い国で昔ながらの伝統があります。,30
Stations,AdlerHouse_RadioStation-Secret_Adler01_And y,#465495190,"And you will be a part of that heritage, Alex.",,そして、あなたはその遺産、アレックスの一部となります。,31
Stations,AdlerHouse_RadioStation-Secret_Adler01_Do no,#720386457,Do not resist. It will be over soon.,,抵抗しないでください。それはすぐにオーバーになります。,32
Stations,HUB_RadioStation-WalkingTour_This ,#789909418,"This early version of what would today be considered a ""Blast and Fallout Shelter...",,今日は「ブラストとフォールアウトシェルターと考えられるもののこの初期のバージョン...,33
Stations,HUB_RadioStation-WalkingTour_...wa,#815775596,...was commissioned and built in 1946.,,... 1946年に就役し、建設されました。,34
Stations,HUB_RadioStation-WalkingTour_The a,#343570408,The above-ground hub leads to a bunker sixty feet beneath the Earth's surface...,,地上ハブは60フィート地球の表面の下のバンカーにつながります...,35
Stations,HUB_RadioStation-WalkingTour_...mo,#891664891,...molded with layers of poured concrete and packed earth.,,...現場打ちコンクリートと詰まっ土の層で成形。,36
Stations,HUB_RadioStation-WalkingTour_The l,#454337891,"The lead blast door will only unlock through the use of a ""Call and Response"" system...",,リードブラストドアが唯一の「コール＆レスポンス」システムを使用してロックを解除します...,37
Stations,HUB_RadioStation-WalkingTour_...a ,#888349160,...a setup devised by Lt. Commander Matthew Feinberg to prevent tampering.,,...改ざんを防ぐために中尉司令官マシュー・フェインバーグによって考案されたセットアップ。,38
Stations,HUB_RadioStation-WalkingTour_If th,#182092041,If the Catbird Station--a small watchpoint in Edwards Forest--radios in a decoded attack...,,Catbird社ステーションの場合 - エドワーズ森の中の小さなウォッチポイント - 復号化された攻撃で、ラジオの...,39
Stations,HUB_RadioStation-WalkingTour_..the,#602858511,"...the shelter door will automatically open, triggering an alarm and compulsory evacuation.",,...避難所のドアが自動的に開き、アラームと強制避難をトリガします。,40
Stations,deleted,#173593762,удалено,,削除,41
Stations,HUB_RadioStation-Persistent_How..,#627257289,How... how many of you are there?,,どのように...どのように多くのあなたのがあるのですか？,42
Stations,HUB_RadioStation-FirstWeWill_First,#284908080,First we will eat and drink.,,まず、食べて、飲んでます。,43
Stations,HUB_RadioStation-FirstWeWill_And t,#774461582,"And then we will go and see the girls, yes?",,そして、我々が行くと、はい、女の子を見るのだろうか？,44
Stations,HUB_RadioStation-FirstWeWill_Yes.,#512061304,Yes.,,はい。,45
Stations,HUB_RadioStation-FirstWeWill_She d,#145908816,She doesn't know.,,彼女は知りません。,46
Stations,HUB_RadioStation-WalkingTour_This ,#397430240,"This is ""The Sentry,"" sculpted by Lt. Peter Hasborough.",,これは中尉ピーターHasboroughによって彫刻「歩哨」です。,47
Stations,HUB_RadioStation-WalkingTour_It wa,#142591669,It was installed here in 1979 to remind all who view it of Fort Milner's original intent:,,それは、フォート・ミルナーの本来の意図とそれを見る人すべてを思い出させるために1979年にここにインストールされました：,48
Stations,HUB_RadioStation-WalkingTour_To se,#980792106,To serve as a beacon of harbor defense.,,港の防衛のビーコンとして機能します。,49
Stations,HUB_RadioStation-WalkingTour_Thoug,#954226127,Though the base would eventually become acclaimed as the birthplace of many radio innovations during World War II...,,ベースは、最終的には第二次世界大戦中に多くのラジオ革新の発祥の地として絶賛さになるだろうけど...,50
Stations,HUB_RadioStation-WalkingTour_...an,#986329776,...and until its deactivation would be known for its schooling and the tragic sinking of the USS Kanaloa...,,...そしてその失活がその学校教育とUSSカナロアの悲劇的な沈没のために知られているであろうまで...,51
Stations,HUB_RadioStation-WalkingTour_...th,#268993705,...the Fort's spirit will always be that of the watchful sentry.,,...フォートの精神は常に気を配っ歩哨のようになります。,52
Stations,HUB_RadioStation-WalkingTour_Stead,#813176857,"Steady, protective, and ever-vigilant of enemies both foreign and domestic.",,、安定した保護、および国内外の敵の絶えず警戒。,53
Stations,HUB_RadioStation-Note_Tun o,#155350699,Tun on the...,,上トゥン...,54
Stations,Note_Lima_DoNotTranslate,#620558465,...lima...,,...リマ...,55
Stations,Note_India_DoNotTranslate,#768160260,...india...,,...インド...,56
Stations,Note_Golf_DoNotTranslate,#583561496,...golf...,,...ゴルフ...,57
Stations,Note_Hotel_DoNotTranslate,#342679305,...hotel...,,...ホテル...,58
Stations,Note_Tango_DoNotTranslate,#699452870,...tango...,,...タンゴ...,59
Stations,Note_Foxtrot_DoNotTranslate,#953706065,...for the ships coming home.,,...帰宅船舶用。,60
Stations,Beach_RadioStation 6_NewGamePlus_Hello,#639710710,"Hello? Hello... anybody out there? Uh, Alex? [static]",,こんにちは？こんにちは...そこに誰？ええと、アレックス？ [静的],61
Stations,Beach_RadioStation-WhatHeDid_What ,#365095010,What he did was divide the whole lot of them into groups of ten...,,彼がやったことは10のグループに分け、それらの全体の多くを分けました...,62
Stations,Beach_RadioStation-WhatHeDid_...an,#265181707,"...and then he killed one from each group, who was chosen by lot.",,...そして、彼はくじ引きで選ばれた各グループから1を殺しました。,63
Stations,deleted,#823487895,удалено,,削除,64
Stations,Beach_RadioStation-Note_From ,#834497732,"From top to bottom, under...",,上から下へ、下...,65
Stations,Beach_RadioStation-Note_...si,#762985914,...sienna...,,...シエナ...,66
Stations,Beach_RadioStation-Note_...al,#176500503,...alpha...,,...アルファ...,67
Stations,Beach_RadioStation-Note_...ro,#366450743,...romeo...,,...ロミオ...,68
Stations,Beach_RadioStation-Note_...si,#721039990,...sienna.,,...シエナ。,69
Stations,BeachCliffs_RadioStation-WalkingTour_This ,#477430721,"This data command annex, as it had been dubbed...",,それは呼ばれていたとして、このデータコマンド別館、...,70
Stations,BeachCliffs_RadioStation-WalkingTour_...wa,#528658568,...was used during the base's early years as the communication nerve center for outside military installations.,,...外の軍事施設のための通信中枢としてベースの早い時期に使用されました。,71
Stations,BeachCliffs_RadioStation-WalkingTour_It wa,#649895687,It was also the primary office of Marianne Bozek...,,また、マリアンヌBozekの主な事務所でした...,72
Stations,BeachCliffs_RadioStation-WalkingTour_A civ,#310275630,...a civilian who developed communications protection...,,...通信保護を開発した民間人...,73
Stations,BeachCliffs_RadioStation-WalkingTour_...th,#323098223,...through the invention of the famed WOL system.,,...有名なWOLシステムの発明による。,74
Stations,BeachCliffs_RadioStation-WalkingTour_A typ,#716078103,"A type of radio frequency identification, ""WOL,"" standing for Wave Assisted Lock...",,ウェーブ支援のロックのために立って無線周波数識別の種類、「WOL、」...,75
Stations,BeachCliffs_RadioStation-WalkingTour_...as,#840341565,...assigned each person who was stationed at Fort Milner a call sign...,,...フォートミルナーでコールサインを駐留された一人一人を割り当て...,76
Stations,BeachCliffs_RadioStation-WalkingTour_...th,#189959299,...through which they could use their portable two-wave radios...,,...それを通じて彼らはポータブル2波無線を使用することができます...,77
Stations,BeachCliffs_RadioStation-WalkingTour_...to,#556547302,...to unlock prescribed doors and gates.,,...所定のドアやゲートのロックを解除します。,78
Stations,BeachCliffs_RadioStation-WalkingTour_Thoug,#390038511,Though the mechanics are considered outmoded today...,,メカニックが考慮されているが、今日時代遅れ...,79
Stations,BeachCliffs_RadioStation-WalkingTour_...th,#155868837,...the island still uses this security method to honor its rich history.,,...島はまだその豊かな歴史を称えるために、このセキュリティ方法を使用しています。,80
Stations,BeachCliffs_RadioStation-Note_At th,#358687165,"At the top of the hill, in the...",,丘の上に、中...,81
Stations,BeachCliffs_RadioStation-Note_...ch,#384482912,...charlie...,,...チャーリー...,82
Stations,BeachCliffs_RadioStation-Note_...os,#490948440,...oscar...,,...オスカー...,83
Stations,BeachCliffs_RadioStation-Note_...ec,#617905674,...echo...,,...エコー...,84
Stations,BeachCliffs_RadioStation-Note_...de,#473321669,...delta...,,...デルタ...,85
Stations,BeachCliffs_RadioStation-Note_field,#365641113,...field.,,...フィールド。,86
Stations,CommTowerSeperate_RadioStation-Note_Memor,#657388782,Memories would fade without this...,,思い出は、このことなく、フェードでしょう...,87
Stations,CommTowerSeperate_RadioStation-Note_...pa,#493303864,...papa...,,...教皇...,88
Stations,CommTowerSeperate_RadioStation-Note_...qu,#412997928,...quebec...,,...ケベック...,89
Stations,CommTowerSeperate_RadioStation-Note_...un,#869092754,...uniform...,,...制服...,90
Stations,CommTowerSeperate_RadioStation-WalkingTour_From ,#174208139,"From 1941 to 1972, this communications tower served many telecommunication functions...",,1941年から1972年まで、この通信塔は、多くの通信機能を提供しました...,91
Stations,CommTowerSeperate_RadioStation-WalkingTour_...in,#856137560,"...including point-to-point from it's receivers, microwave from its dish...",,...その料理から、それの受信機からのポイントツーポイント、電子レンジなどの...,92
Stations,CommTowerSeperate_RadioStation-WalkingTour_...Ka,#665503130,"...Ka-band for satellite reception, and military-air-band for nearby aircraft.",,衛星受信用... Kaバンド、近くの航空機用と軍用エアーバンド。,93
Stations,CommTowerSeperate_RadioStation-WalkingTour_Uniqu,#990900289,"Unique in its construction, the tower houses its office in a segmented platform directly underneath its antennae and dish.",,その建設にユニークなタワーは、そのアンテナと、皿の真下にセグメント化されたプラットフォームで事務所を収容します。,94
Stations,CommTowerSeperate_RadioStation-WalkingTour_Once ,#584096187,"Once uncerimoniously called ""Site 82,"" in 1988 it was redesignated ""Harden Tower...",,一度uncerimoniously 1988年に、それは「ハーデンタワー直された「サイト82」と呼ばれます...,95
Stations,CommTowerSeperate_RadioStation-WalkingTour_...fo,#707506834,"...for its longest-tenured radio man, Major Richard ""Dick"" Harden...",,...その最長殿堂入りラジオの男、主要リチャード「ディック」ハーデンのための...,96
Stations,CommTowerSeperate_RadioStation-WalkingTour_...wh,#580979595,...who served as the tower's communications officer for eight years.,,...誰が8年間タワーのコミュニケーション・オフィサーを務めていました。,97
Stations,MilnerA_RadioStation-Note_Under,#689957192,"Under the ladder, below the...",,はしごの下では、以下の...,98
Stations,MilnerA_RadioStation-Note_...wh,#507576958,...whiskey...,,...ウィスキー...,99
Stations,MilnerA_RadioStation-WalkingTour_For M,#955766799,For Milner was the home of the U.S. Army Radio Communications School...,,ミルナーのために、米国陸軍無線通信学校の家でした...,100
Stations,MilnerA_RadioStation-WalkingTour_...wh,#135975074,"...which saw more than 100,000 students take its curriculum.",,... 10万人の以上の学生がそのカリキュラムを取るました。,101
Stations,MilnerA_RadioStation-WalkingTour_Durin,#102399318,"During the years it was open, the school trained troops from the various armed services...",,年の間に、それは学校がさまざまな武装サービスから軍隊を訓練し、開いていました...,102
Stations,MilnerA_RadioStation-WalkingTour_...in,#120132080,"...in applied oral communication, radio and TV broadcasting...",,...応用オーラルコミュニケーション、ラジオやテレビ放送では...,103
Stations,MilnerA_RadioStation-WalkingTour_...te,#558445026,"...telecommunications, and what was then state-of-the-art techniques in codebreaking...",,...通信、暗号破りで、その後、最先端の技術でしたか...,104
Stations,MilnerA_RadioStation-WalkingTour_...us,#153957685,...using an early form of computer technology.,,...コンピュータ技術の早期の形式を使用して。,105
Stations,MilnerA_RadioStation-WalkingTour_The s,#627328384,"The school was moved to Fort Baxter in Southern California, when the post closed in 1974...",,ポストは1974年に閉鎖したときに学校は、南カリフォルニアでフォートバクスターに移動されました...,106
Stations,MilnerA_RadioStation-WalkingTour_...an,#923043140,...and it still resides there to this day.,,...そしてそれはまだこの日にそこに存在します。,107
Stations,MilnerA_RadioStation-Persistent_A low,#279722927,A low-frequency radio wave is incident upon the body of...,,低周波数の電波が本体に入射され...,108
Stations,MilnerA_RadioStation-Persistent_...ra,#763504168,...radio waves travel forever until it is absorbed by matter or a person.,,それが問題や人によって吸収されるまで...電波が永遠に移動します。,109
Stations,MilnerB_RadioStation-Note_Time ,#396216599,Time for...,,時間のために...,110
Stations,MilnerB_RadioStation-Note_...in,#940500741,...in the middle of things.,,...物事の真ん中インチ,111
Stations,MilnerB_RadioStation-Persistent_Somet,#439133952,Something keeps touching my leg in the water and I don't know what it is.,,何かが水の中に私の足に触れ続け、私はそれが何であるかを知りません。,112
Stations,MilnerB_RadioStation-Persistent_Can w,#305195241,Can we just go into the cave now?,,私たちは今、洞窟に行くことができますか？,113
Stations,MilnerB_RadioStation-Persistent_No su,#145047914,"No sure, sure. I just want you to have a good ti--",,必ず、確認はありません。私はちょうどあなたが良いti--を持つようにしたいです,114
Stations,MilnerB_RadioStation-Persistent_--wai,#985511603,--wait there's... I think there's something down there.,,--wait私はそこに何かがあると思う...があります。,115
Stations,"MilnerB_RadioStation-Persistent_Wait,",#299854000,"Wait, Jason, there's... don't trip, there's...",,待って、ジェイソンは、...そこにつまずかないんだ、があります...,116
Stations,MilnerB_RadioStation-Persistent_Jason,#805978682,Jason?,,ジェイソン？,117
Stations,MilnerB_RadioStation-Smee_The o,#366027003,The one who gets the paper with Smee has to hide.,,スメーと紙を取得1は非表示にしています。,118
Stations,MilnerB_RadioStation-Smee_The o,#154479778,The others search for Smee.,,他の人はスメーを検索します。,119
Stations,MilnerB_RadioStation-FDR_I ask,#755043287,I ask that the Congress declare...,,私は議会が宣言することをお願いし...,120
Stations,MilnerB_RadioStation-FDR_...th,#140780684,...that since the unprovoked and dastardly attack...,,...そのいわれのないと卑劣な攻撃以来、...,121
Stations,MilnerB_RadioStation-FDR_...by,#507782553,"...by Japan on Sunday, December 7, 1941...",,...日曜日に日本、1941年12月7日によって...,122
Stations,MilnerB_RadioStation-FDR_...a ,#766161655,...a state of war has existed between the United States and the Japanese Empire.,,...戦争の状態は、米国と日本の帝国の間に存在しています。,123
Stations,MilnerC_RadioStation-Note_If yo,#461313991,"If you want directions, this...",,あなたは方向、これをしたい場合は...,124
Stations,MilnerC_RadioStation-Note_..can,#584064762,..can help.,,..助けられる。,125
Stations,MilnerC_RadioStation-Persistent_Every,#734756506,"Every individual, it is maintained...",,すべての個人は、それが維持されています...,126
Stations,MilnerC_RadioStation-Persistent_...is,#170223104,...is enveloped in a radience invisible to the carnal eye...,,...肉欲の目には見えないradienceに包まれ...,127
Stations,MilnerC_RadioStation-Persistent_...an,#659926084,...and only percieved by the soul accustomed to it.,,...とだけそれに慣れて魂でpercieved。,128
Stations,MilnerC_RadioStation_JustAsGuilty_Order,#363603743,Orderly.,,整然とした。,129
Stations,MilnerC_RadioStation_JustAsGuilty_Order,#907051999,Orderly!,,整然とした！,130
Stations,MilnerC_RadioStation_JustAsGuilty_And j,#201322848,And just as guilty as a soldier would be...,,そして、ちょうどとして有罪兵士は次のようになりますよう...,131
Stations,MilnerC_RadioStation_JustAsGuilty_...wh,#371723853,...who deserted his post under fire.,,...火の下で彼のポストを捨て方。,132
Stations,MilnerC_RadioStation_JustAsGuilty_Now i,#303054317,"Now in making an example of you, I...",,今私は、あなたの一例を作るの...,133
Stations,Pier_RadioStation-Note_Every,#874513260,Everything becomes a...,,すべてはなり...,134
Stations,Pier_RadioStation-Note_...no,#108722566,...november...,,... 11月...,135
Stations,Pier_RadioStation-Note_...ev,#360408571,...eventually.,,...最終的には。,136
Stations,Pier_RadioStation-WalkingTour_Named,#385119559,Named after the Hawaiian god of the sea...,,海のハワイの神にちなんで名付けられました...,137
Stations,Pier_RadioStation-WalkingTour_...th,#519754148,...the USS Kanaloa was launched on January 15 1941...,,... USSカナロアは、1941年1月15日に開始されました...,138
Stations,Pier_RadioStation-WalkingTour_...an,#299926698,...and commissioned into service at the end of that year under the command of Lt. James Earl Clapman.,,...と中尉ジェームズ・アールClapmanの指揮下にその年の終わりにサービスに委託しました。,139
Stations,Pier_RadioStation-WalkingTour_On Oc,#714165680,"On October 28, 1943, it was sunk by the Japanase sub chaser Tokisada...",,1943年10月28日で、それはJapanaseサブチェイサーTokisadaによって撃沈されました...,140
Stations,Pier_RadioStation-WalkingTour_...so,#623558347,...some 25 miles off the coast of Washington...,,...いくつかの25マイルワシントンの沖...,141
Stations,Pier_RadioStation-WalkingTour_...an,#771690172,"...and remains, to this day, the only submarine casualty in American waters.",,...と、この日に、アメリカの海域で唯一潜水艦の死傷者のまま。,142
Stations,Pier_RadioStation-WalkingTour_Eight,#987879732,"Eighty-five officers, as well as 12 Army passengers, were lost.",,八十五役員のほか、12人の軍の乗客は、失われました。,143
Stations,Pier_RadioStation-WalkingTour_The p,#797295721,"The propeller was recovered in 1962, and in 1965...",,プロペラは1962年、そして1965年に回収されました...,144
Stations,Pier_RadioStation-WalkingTour_...er,#498731424,...erected as a monument to the heroism of the brave men and women who tragically perished.,,...悲劇的に死んだ勇敢な男性と女性の英雄の記念碑として建てられました。,145
Stations,WoodsA_RadioStation-WalkingTour_When ,#252372455,When he was stationed at Fort Milner...,,彼はフォート・ミルナーに駐留した時...,146
Stations,WoodsA_RadioStation-WalkingTour_...co,#410770362,...Col. Tim Russel would frequently wander the woods west of his barracks...,,...コル。ティム・ラッセルは、頻繁に西彼の兵舎の森をさまようでしょう...,147
Stations,WoodsA_RadioStation-WalkingTour_...an,#937160140,...and sketched the wildlife he'd encounter on his walks.,,...と、彼は彼の散歩に遭遇するだろうと野生動物をスケッチ。,148
Stations,WoodsA_RadioStation-WalkingTour_After,#803417827,After the fort closed in 197...,,砦は197で閉鎖された後...,149
Stations,WoodsA_RadioStation-WalkingTour_...he,#720275526,...he led a petition to make the land federally protected.,,...彼は、連邦政府の保護地を作るために嘆願書を導きました。,150
Stations,WoodsA_RadioStation-WalkingTour_And i,#942658632,"And in 1988, he succeeded.",,そして1988年に、彼は成功しました。,151
Stations,"WoodsA_RadioStation-WalkingTour_Now, ",#906544228,"Now, Edwards Forest is an internationally recognized wildlife refuge and bird sanctuary...",,さて、エドワーズの森は、国際的に認められた野生生物の避難所や鳥の聖域であります...,152
Stations,WoodsA_RadioStation-WalkingTour_...ho,#777790374,...home to 120 bird species.,,... 120種の鳥に家。,153
Stations,WoodsA_RadioStation-WalkingTour_Most ,#115889988,"Most notably, the white-tailed Towhee: a large sparrow, indiginous to only this island.",,最も顕著なのは、白い尾Towhee：大スズメ、唯一この島にindiginous。,154
Stations,WoodsA_RadioStation-WalkingTour_The R,#820689307,The Roosting Tree that stands before you is a 400 year old red alder...,,あなたの前に立ってねぐらの木は400年の古い赤ハンノキです...,155
Stations,WoodsA_RadioStation-WalkingTour_...fa,#931550201,...famous since its discovery in 1655...,,... 1655年におけるその発見以来、有名な...,156
Stations,WoodsA_RadioStation-WalkingTour_...wh,#107163551,...when Franciscan friars noted that its unusually twisted trunk is bent true north.,,...フランシスコ修道士は、その異常にねじれたトランクが真北に曲がっていることを指摘したとき。,157
Stations,WoodsA_RadioStation-Note_A fal,#778725250,A fallen...,,落ち...,158
Stations,WoodsA_RadioStation-Note_...no,#538541840,...now called something else.,,...今何か他のものと呼ばれます。,159
Stations,WoodsA_RadioStation_SpecialThinking_There,#307485018,There was plenty of time for thinking.,,思考のための十分な時間がありました。,160
Stations,WoodsA_RadioStation_SpecialThinking_Think,#778512176,Thinking about a lot of things you remembered.,,あなたは覚えて多くのことを考えます。,161
Stations,WoodsA_RadioStation_SpecialThinking_Somet,#431708647,Sometimes about what was ahead.,,時には先に何であったかについて。,162
Stations,WoodsA_RadioStation_SpecialThinking_That ,#159239909,That was a special time of thinking.,,それは思考の特別な時間でした。,163
Stations,WoodsA_RadioStation_SpecialThinking_But w,#657179878,But when you looked around...,,しかし、あなたは周りを見回したときに...,164
Stations,WoodsA_RadioStation_SpecialThinking_...yo,#597327308,...you saw you weren't the only one doing it.,,...あなたはそれをやってだけではありませんでした見ました。,165
Stations,WoodsA_RadioStation_SpecialThinking_Someh,#497657852,Somehow that made you feel a lot closer.,,どういうわけか、それはあなたがたくさん近くに感じました。,166
Stations,WoodsB_RadioStation-WalkingTour_The C,#684347906,The Catbird Station was built to detect any enemy attempting a strike from the air.,,Catbird社駅は、空気からの攻撃を試みるすべての敵を検出するために建設されました。,167
Stations,WoodsB_RadioStation-WalkingTour_When ,#177253269,"When operational, it was fully outfitted with an SCR271 antenna...",,ときの操作、それは完全にSCR271のアンテナを装備していました...,168
Stations,WoodsB_RadioStation-WalkingTour_...an,#694120441,"...and an early version of OTH, which stands for Over The Horizon...",,...そして地平線の略OTH、初期のバージョン...,169
Stations,WoodsB_RadioStation-WalkingTour_...a ,#698053218,...a radar system used to detect targets at extreme distances.,,...極端な距離でターゲットを検出するために使用されるレーダーシステム。,170
Stations,WoodsB_RadioStation-WalkingTour_It wa,#897568014,It was also the first check of the call-and-response method.,,また、コール＆レスポンス方式の最初のチェックでした。,171
Stations,WoodsB_RadioStation-WalkingTour_If a ,#941027873,If a missile strike or airborne invasion was identified...,,ミサイル攻撃や空中侵入が確認された場合は...,172
Stations,WoodsB_RadioStation-WalkingTour_...a ,#762731594,...a call would be sent from this station...,,...コールは、このステーションから送信されます...,173
Stations,WoodsB_RadioStation-WalkingTour_...an,#781693273,"...and, if the signal was found to be accurate...",,...と、信号が正確であることが判明した場合...,174
Stations,WoodsB_RadioStation-WalkingTour_...wo,#897255839,...would trigger automatic safety measures and the evacuation of non-personnel.,,...自動安全対策及び非従業員の避難をトリガします。,175
Stations,WoodsB_RadioStation-Note_Peopl,#453868887,People lose their names...,,人々は自分の名前を失います...,176
Stations,WoodsB_RadioStation-Note_...an,#929026196,...and give them to...,,...そしてそれらを与えます...,177
Stations,WoodsB_RadioStation-Note_...vi,#493007864,...victor...,,...ビクター...,178
Stations,"WoodsB_RadioStation-Persistent_Well,",#396468826,"Well, how do you know you're Bobby Dunbar?",,さて、どのようにあなたはボビー・ダンバーている知っているのですか？,179
Stations,WoodsB_RadioStation-Persistent_I kno,#503199775,"I know who I am, and I know who you are.",,私は私が誰だか知っている、と私はあなたが誰であるか知っています。,180
Stations,WoodsB_RadioStation-Persistent_And n,#732136924,And nothing else makes a difference.,,そして、他には何も違いはありません。,181
Stations,WoodsB_RadioStation-Persistent_--if ,#471717091,"--if indeed, he finds fault with anything...",,--if確かに、彼は何もけち...,182
Stations,WoodsB_RadioStation-Persistent_...or,#677004621,"...or expose it, with charity...",,...または慈善団体で、それを公開...,183
Stations,WoodsB_RadioStation-Persistent_the A,#671203260,the Abbot shall discuss it prudently...,,アボットは慎重にそれを議論しなければなりません...,184
Stations,WoodsB_RadioStation-Persistent_...le,#205235689,...less perchance God had sent him for this very thing.,,...神恐らく以下は、この非常に事のために彼を送りました。,185
Stations,WoodsB_RadioStation_ZBK_ZBK.,#236779828,ZBK.,,いいえ。,186
Stations,WoodsB_RadioStation_ZBK_One.,#362453746,One.,,1。,187
Stations,WoodsB_RadioStation_AllWhoPossess_It wo,#303613655,It would have been better had it never been found...,,それが発見されていなかったそれはもっと良かったはず...,188
Stations,WoodsB_RadioStation_AllWhoPossess_...fo,#614565924,...for all those who possessed it came to sudden and violent death.,,...それを持っていたすべての人のためには、突然の暴力的な死に来ました。,189
Stations,WoodsC_RadioStation-Note_A fin,#768700303,"A fine stop for a view, at the cliff's...",,崖のでビューの罰金ストップ、...,190
Stations,WoodsC_RadioStation-Note_...fo,#167711881,...foxtrot...,,...フォックストロット...,191
Stations,WoodsC_RadioStation-Note_...ed,#652096534,...edge.,,...エッジ。,192
Stations,WoodsC_RadioStation-Persistent_Baych,#503785723,Baychimo. Thresher.,,Baychimo。脱穀。,193
Stations,WoodsC_RadioStation-Persistent_Peter,#169703795,Peterhoff. Arizona.,,Peterhoff。アリゾナ州。,194
Stations,WoodsC_RadioStation-Persistent_Yeste,#143409038,Yesterday the remains of four bodies were discovered in two cars submerged west of Cape Meares.,,昨日は、4体の遺体は、西ケープMearesの水没2台の車で発見されました。,195
